2025-02-08 13:00:00,83332,4621471,4009151933286
2025-02-08 14:00:00,83588,4635298,4021766778071
2025-02-08 15:00:00,83838,4649088,4034357618553
2025-02-08 16:00:00,84107,4663946,4047424447948
2025-02-08 17:00:00,84387,4678932,4061086407461
2025-02-08 18:00:00,84645,4693614,4074750050358
2025-02-08 19:00:00,84924,4709269,4089201512509
2025-02-08 20:00:00,85185,4724288,4103141184677
2025-02-08 21:00:00,85469,4739445,4116589719008
2025-02-08 22:00:00,85743,4754562,4129960998108
2025-02-08 23:00:00,85964,4768013,4141808567751
2025-02-09 00:00:00,86168,4780067,4152549163927
2025-02-09 01:00:00,86363,4791267,4162301869606
2025-02-09 02:00:00,86551,4801826,4171908619999
2025-02-09 03:00:00,86732,4812981,4181426822633
2025-02-09 04:00:00,86907,4822872,4190162476221
2025-02-09 05:00:00,87054,4831663,4197904856767
2025-02-09 06:00:00,87162,4837675,4203129318920
2025-02-09 07:00:00,87287,4843832,4208685618784
2025-02-09 08:00:00,87510,4856148,4218411676724
2025-02-09 09:00:00,87706,4866735,4227412438706
2025-02-09 10:00:00,87910,4878040,4236736603759
2025-02-09 11:00:00,88171,4891733,4249022571291
2025-02-09 12:00:00,88392,4904779,4260738155892
2025-02-09 13:00:00,88626,4919083,4274003733187
2025-02-09 14:00:00,88869,4933002,4286865474331
2025-02-09 15:00:00,89110,4947570,4300493406412
2025-02-09 16:00:00,89387,4962785,4314553676861
2025-02-09 17:00:00,89667,4977960,4328082473296
2025-02-09 18:00:00,89956,4994017,4342540400386
2025-02-09 19:00:00,90221,5008562,4356042517932
2025-02-09 20:00:00,90463,5022633,4369750745913
2025-02-09 21:00:00,90713,5037294,4383259242176
2025-02-09 22:00:00,90992,5052861,4396740489136
2025-02-09 23:00:00,91254,5067596,4409699573442
2025-02-10 00:00:00,91483,5080559,4421166222679
2025-02-10 01:00:00,91656,5089924,4429310161145
2025-02-10 02:00:00,91805,5098424,4436491676507
2025-02-10 03:00:00,91956,5106428,4443042799197
2025-02-10 04:00:00,92105,5114668,4449816522190
2025-02-10 05:00:00,92250,5122187,4456108233801
2025-02-10 06:00:00,92364,5129329,4462227130350
2025-02-10 07:00:00,92504,5136702,4468307707428
2025-02-10 07:59:59,92650,5145021,4475418853099
2025-02-10 08:59:59,92822,5155028,4483723783674
2025-02-10 10:00:00,93041,5166850,4493847040570
2025-02-10 11:00:00,93283,5179863,4505266502692
2025-02-10 12:00:00,93540,5193191,4516957173938
2025-02-10 13:00:00,93829,5208418,4530513818392
2025-02-10 14:00:00,94125,5224028,4543607300299
2025-02-10 15:00:00,94400,5238656,4557384954779
2025-02-10 16:00:00,94682,5253919,4570982466813
2025-02-10 17:00:00,94948,5268375,4584895521567
2025-02-10 18:00:00,95197,5283097,4598864837659
2025-02-10 19:00:00,95453,5298297,4613461991805
2025-02-10 20:00:00,95720,5313321,4627924672097
2025-02-10 21:00:00,95974,5328076,4642486560804
2025-02-10 22:00:00,96240,5342745,4656312622813
2025-02-10 23:00:00,96514,5357834,4670026000716
2025-02-11 00:00:00,96768,5372110,4682866449737
2025-02-11 01:00:00,96996,5385027,4693691896717
2025-02-11 02:00:00,97184,5394708,4701984241794
2025-02-11 03:00:00,97327,5402397,4708228347465
2025-02-11 04:00:00,97472,5410327,4714319038658
2025-02-11 05:00:00,97637,5419451,4722183678613
2025-02-11 06:00:00,97811,5428942,4730325851721
2025-02-11 07:00:00,98016,5439687,4739159514843
2025-02-11 08:00:00,98222,5450440,4748828894413
2025-02-11 09:00:00,98423,5461336,4757664808151
2025-02-11 10:00:00,98629,5472911,4768178979319
2025-02-11 11:00:00,98835,5484488,4778688922184
2025-02-11 12:00:00,99071,5498163,4790526374648
2025-02-11 13:00:00,99292,5511125,4802072994829
2025-02-11 14:00:00,99581,5526820,4815717723433
2025-02-11 15:00:00,99859,5542381,4829787826283
2025-02-11 16:00:00,100101,5556583,4842976278270
2025-02-11 17:00:00,100389,5572075,4857329769357
2025-02-11 18:00:00,100665,5587004,4871349990550
2025-02-11 19:00:00,100907,5601679,4885446962717
2025-02-11 20:00:00,101199,5617356,4899756204421
2025-02-11 21:00:00,101462,5632473,4913822226346
2025-02-11 22:00:00,101735,5647659,4927868545804
2025-02-11 23:00:00,101980,5661251,4939882456635
2025-02-12 00:00:00,102164,5671816,4949241596824
2025-02-12 01:00:00,102363,5683015,4958981755118
2025-02-12 02:00:00,102565,5693561,4967762191033
2025-02-12 03:00:00,102712,5701712,4975029785559
2025-02-12 04:00:00,102844,5709191,4981507082041
2025-02-12 05:00:00,103028,5719976,4991000204275
2025-02-12 06:00:00,103166,5727428,4997173681300
2025-02-12 07:00:00,103329,5736293,5004562228218
2025-02-12 08:00:00,103527,5747005,5013877780836
2025-02-12 09:00:00,103712,5756852,5022140933315
2025-02-12 10:00:00,103963,5769894,5033418004422
2025-02-12 11:00:00,104216,5784601,5045891314434
2025-02-12 12:00:00,104472,5798852,5058220156260
2025-02-12 13:00:00,104725,5812651,5070207274024
2025-02-12 14:00:00,104968,5825704,5081697718858
2025-02-12 15:00:00,105237,5840306,5095375859858
2025-02-12 16:00:00,105523,5855648,5109238863695
2025-02-12 17:00:00,105785,5870034,5122743695166
2025-02-12 18:00:00,106066,5885137,5136734433033
2025-02-12 19:00:00,106336,5900533,5150828790127
2025-02-12 20:00:00,106592,5914895,5164326965069
2025-02-12 21:00:00,106847,5929164,5177740633166
2025-02-12 22:00:00,107108,5944327,5191771895093
2025-02-12 23:00:00,107347,5957759,5203635085062
2025-02-13 00:00:00,107614,5971741,5215870873371
2025-02-13 01:00:00,107842,5984439,5227060261880
2025-02-13 02:00:00,108040,5995617,5235966981385
2025-02-13 03:00:00,108172,6003289,5242525043163
2025-02-13 04:00:00,108380,6014999,5252185504971
2025-02-13 05:00:00,108559,6024957,5260536932603
2025-02-13 06:00:00,108718,6033459,5268126626902
2025-02-13 07:00:00,108876,6042053,5275535202535
2025-02-13 08:00:00,109020,6050068,5283545044684
2025-02-13 09:00:00,109249,6062058,5293769371198
2025-02-13 10:00:00,109449,6073899,5304561434492
2025-02-13 11:00:00,109689,6086933,5316373099167
2025-02-13 12:00:00,109937,6100748,5328330570226
2025-02-13 13:00:00,110167,6113219,5340440285325
2025-02-13 14:00:00,110430,6127452,5353128791132
2025-02-13 15:00:00,110703,6142285,5366681327076
2025-02-13 16:00:00,110987,6157749,5380111361578
2025-02-13 17:00:00,111307,6174141,5393921535921
2025-02-13 18:00:00,111583,6189272,5407639374571
2025-02-13 19:00:00,111857,6204027,5421169596070
2025-02-13 20:00:00,112118,6218271,5434686857739
2025-02-13 21:00:00,112407,6234118,5448661800628
2025-02-13 22:00:00,112676,6249950,5462964879930
2025-02-13 23:00:00,112935,6264286,5475866165122
2025-02-14 00:00:00,113198,6278462,5488031070162
2025-02-14 01:00:00,113426,6290599,5498133941133
2025-02-14 02:00:00,113561,6298048,5504487138733
2025-02-14 03:00:00,113734,6307500,5512303176213
2025-02-14 04:00:00,113894,6315899,5519739693242
2025-02-14 05:00:00,114072,6325954,5527978736197
2025-02-14 06:00:00,114184,6331930,5533123370886
2025-02-14 07:00:00,114329,6340120,5540081603293
2025-02-14 08:00:00,114492,6349519,5548007099971
2025-02-14 09:00:00,114698,6361662,5558358036324
2025-02-14 10:00:00,114913,6373981,5568813999009
2025-02-14 11:00:00,115170,6387144,5579517165503
2025-02-14 12:00:00,115406,6399798,5590912984304
2025-02-14 13:00:00,115647,6412591,5601842915760
2025-02-14 14:00:00,115887,6425558,5614361255787
2025-02-14 15:00:00,116127,6438143,5625651955113
2025-02-14 16:00:00,116398,6453092,5638733267185
2025-02-14 17:00:00,116676,6468264,5651953350356
2025-02-14 18:00:00,116964,6484088,5665880752292
2025-02-14 19:00:00,117227,6498387,5679083576897
